,Tracer,Incubation_time_hrs,Niskin #,Cruise,Station,Cast,Date,Time (local),Time (GMT),(N deg),(N minutes),Latitude (N),(W deg),(W minutes),Longitude (W),Sample Type,Target Depth (m),Feature,Cast #,DateCTD,Time,Latitude [N],Longitude [W],CTD_Pressure [db],CTD_Depth [m],Sigma_theta [kg/m3],Salinity [psu],Temperature [C],PAR [uE/m2/s],Oxygen [umol/L],run_date,Row,Identifier 1,44N2O,incubation time (days),45N2Oa,45N2Ob,46N2O,Flag,Notes,N2O_sat,N2O_supersat,d18O_NOx,d15N_NOx,area44_NOx,nmol_NOx,mL_added,uM_NOx,Flag_1,date,error_permil,error_%,sulfamic_treated
1297,NO3-,24.63333333,10,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,55,Top of oxycline,33,Mar 27 2018,333.208,15.76666,104.99978,55.108,54.777,23.2412,34.5836,24.2981,170.5,212.136,191120,19,Ward_1297,10.57021925,1.026388889,0.038406618,0.037576613,0.021752416,,,6.82881801,3.741401238,-36.4487563,13.07303105,0,-0.282316443,2,-0.141158221,4,200923,,,0
1298,NH4+,0.25,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,2,Ward_1298,1.116168947,0.010416667,0.018375178,0.018390753,0.010662239,,,10.16374346,-9.047574511,12.77001682,16.84460228,8.387,35.83524419,1.311974864,27.31397162,2,200707,0.271525825,1.611945598,
1299,NH4+,0.25,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,3,Ward_1299,8.469325497,0.010416667,0.018279604,0.018134081,0.01045125,,,10.16374346,-1.694417961,2.629538082,56.60869537,0.999,4.268440317,1.311974864,3.25344672,4,200707,50.59698183,89.38022949,
1300,NH4+,0.25,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,4,Ward_1300,7.155196934,0.010416667,0.018394488,0.018153775,0.01042538,,,10.16374346,-3.008546525,1.13640349,-6.682789627,1.071,4.576075656,1.311974864,3.487929367,4,200707,45.80927566,-685.4813367,
1301,NH4+,11.66666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,5,Ward_1301,0.99154135,0.486111111,0.018853471,0.018495712,0.010481353,,,10.16374346,-9.172202109,0.105302468,278.5333613,1.161,4.960619828,1.311974864,3.781032675,4,200707,45.81134268,16.44734493,
1302,NH4+,11.66666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,6,Ward_1302,1.195477419,0.486111111,0.018590577,0.018232372,0.010632483,,,10.16374346,-8.96826604,6.298361922,1.904149294,2.729,11.66023386,1.311974864,8.887543644,4,200707,7.321274478,384.4905702,
1303,NH4+,11.66666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,7,Ward_1303,9.469050438,0.486111111,0.018296959,0.018151092,0.010434137,,,10.16374346,-0.69469302,-0.414449107,-3.637350178,1.304,5.571617792,1.311974864,4.246741265,4,200707,35.39532531,-973.1074429,
1304,NH4+,24.05,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,,,,,,,,,,,10.16374346,,11.28091903,16.37780931,8.102,34.61752097,1.311974864,26.38581114,2,200707,0.269468364,1.645326058,
1305,NH4+,24.05,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,9,Ward_1305,9.69564607,1.002083333,0.01832792,0.018160157,0.010452448,,,10.16374346,-0.468097388,-0.611478752,19.36477139,1.069,4.567530229,1.311974864,3.48141596,4,200707,46.31000993,239.1456578,
1306,NH4+,24.05,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,10,Ward_1306,1.479649139,1.002083333,0.018559267,0.018201317,0.010675393,,,10.16374346,-8.684094319,8.052107279,4.062682089,4.027,17.20621537,1.311974864,13.11474469,4,200707,1.789168766,44.03910341,
1307,NO2-,0.25,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,11,Ward_1307,1.399413488,0.010416667,0.0520207,0.03437931,0.013360082,,,10.16374346,-8.764329971,14.75638398,1364.774957,8.315,40.20739029,1.45,27.72923469,2,200730,8.685250378,0.636386998,
1308,NO2-,0.25,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,,,,,,,,,,,10.16374346,,15.84544161,1381.627903,8.149,39.40469315,1.45,27.17565045,2,200730,8.793652134,0.636470363,
1309,NO2-,0.25,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,13,Ward_1309,11.25915593,0.010416667,0.018201322,0.017250242,0.009959783,,,10.16374346,1.095412474,16.19956713,1329.900301,7.44,35.97630593,1.45,24.81124547,2,200730,8.47349456,0.637152616,
1310,NO2-,11.68333333,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,14,Ward_1310,1.225945552,0.486805556,0.070889228,0.065742754,0.042928868,,,10.16374346,-8.937797906,16.83883025,1388.823282,7.494,36.23742428,1.45,24.99132709,2,200730,8.847270709,0.637033583,
1311,NO2-,11.68333333,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,15,Ward_1311,12.42895588,0.486805556,0.024238635,0.01918634,0.012578444,,,10.16374346,2.265212425,15.85160429,1170.737036,7.08,34.23551693,1.45,23.61070133,2,200730,7.469320113,0.638001523,
1312,NO2-,11.68333333,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,16,Ward_1312,6.809384206,0.486805556,0.02481269,0.020772063,0.014736462,,,10.16374346,-3.354359253,17.16555917,1405.750497,8.274,40.00913377,1.45,27.59250605,2,200730,8.946117029,0.636394371,
1313,NO2-,24.05,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,17,Ward_1313,1.228796154,1.002083333,0.064341166,0.064313598,0.043817646,,,10.16374346,-8.934947304,18.0206835,1374.101243,8.546,41.32439657,1.45,28.49958384,2,200730,8.743197828,0.636284835,
1314,NO2-,24.05,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,18,Ward_1314,1.065770463,1.002083333,0.080124216,0.089081698,0.058880003,,,10.16374346,-9.097972995,16.53848277,1427.410604,3.028,14.64196967,0.5,29.28393934,2,200730,11.43550363,0.801136239,
1315,NO2-,24.05,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191121,19,Ward_1315,1.436890108,1.002083333,0.051602214,0.057759845,0.043277216,,,10.16374346,-8.72685335,16.28116888,1533.875548,7.703,37.248049,1.45,25.68830966,2,200730,9.766572195,0.636725203,
1316,NO3-,0.266666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,3,Ward_1316,14.93042786,0.011111111,0.025767811,0.025607414,0.01469694,,,10.16374346,4.766684407,13.23728288,29.66490542,3.125,7.091262748,2,3.545631374,2,200925,,,0
1317,NO3-,0.266666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,4,Ward_1317,11.43759999,0.011111111,0.025852403,0.025727568,0.01475613,,,10.16374346,1.273856534,13.43057561,28.14648269,2.721,6.135527284,1.75,3.506015591,2,200925,,,0
1318,NO3-,0.266666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,5,Ward_1318,8.177455335,0.011111111,0.025812378,0.025662396,0.014742544,,,10.16374346,-1.986288124,13.12991103,17.58594973,2.646,5.958101146,1.75,3.404629226,2,200925,,,0
1319,NO3-,11.71666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,6,Ward_1319,11.02406296,0.488194444,0.026109173,0.025703275,0.014777611,,,10.16374346,0.860319506,13.01956157,86.9801994,3.166,7.188255704,2,3.594127852,2,200925,,,0
1320,NO3-,11.71666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,7,Ward_1320,1.628808393,0.488194444,0.028956788,0.028361632,0.014802316,,,10.16374346,-8.534935065,13.18040739,169.7317146,3.172,7.202449795,2,3.601224897,2,200925,,,0
1321,NO3-,11.71666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,8,Ward_1321,5.068557188,0.488194444,0.026784495,0.026659187,0.01480642,,,10.16374346,-5.095186271,12.68071494,38.65221518,2.15,4.784722952,2,2.392361476,2,200925,,,0
1322,NO3-,24.06666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,9,Ward_1322,1.488200946,1.002777778,0.031824153,0.032024263,0.015362442,,,10.16374346,-8.675542513,13.33577187,50.24828612,3.134,7.112553885,2,3.556276942,2,200925,,,0
1323,NO3-,24.06666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,10,Ward_1323,0.975092567,1.002777778,0.03269663,0.03239016,0.015018598,,,10.16374346,-9.188650891,13.97472824,54.26224953,1.937,4.28083272,1.25,3.424666176,2,200925,,,0
1324,NO3-,24.06666667,1,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,250,SNM,35,Mar 28 2018,606.917,15.76666,104.9998,254.902,253.247,26.5088,34.739,11.3794,0.027345,0.795,191122,11,Ward_1324,8.049995292,1.002777778,0.027380556,0.027251823,0.01481885,,,10.16374346,-2.113748167,12.35131501,165.19869,3.118,7.074702976,1.25,5.65976238,2,200925,,,0
1325,NH4+,0.266666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,3,Ward_1325,14.76630554,0.011111111,0.052154431,0.051201435,0.030093875,,,9.413610067,5.352695476,8.766594479,10.88709281,8.837,37.75796505,1.373076813,27.49880028,2,200707,0.174954913,1.606993858,
1326,NH4+,0.266666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,4,Ward_1326,13.96243575,0.011111111,0.052047853,0.051100937,0.02993092,,,9.413610067,4.548825683,6.310305306,-5.794857054,1.43,6.109979633,1.373076813,4.449845468,4,200707,30.73630556,-530.4066222,
1327,NH4+,0.266666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,5,Ward_1327,14.80419217,0.011111111,0.051952146,0.051083429,0.029804463,,,9.413610067,5.390582102,5.555823082,1.36143834,2.862,12.22850469,1.373076813,8.905914497,4,200707,6.312355693,463.6534398,
1328,NH4+,11.71666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,6,Ward_1328,15.48988152,0.488194444,0.052650892,0.051883706,0.029746896,,,9.413610067,6.076271449,1.790605832,52.0946534,0.398,1.700539786,1.373076813,1.238488459,4,200707,97.68598252,187.5163306,
1329,NH4+,11.71666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,7,Ward_1329,13.92165461,0.488194444,0.052781394,0.051754124,0.029884531,,,9.413610067,4.508044543,0.001809844,45.61136063,0.966,4.127440787,1.373076813,3.005979526,4,200707,52.28357037,114.6283944,
1330,NH4+,11.71666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,8,Ward_1330,10.38109786,0.488194444,0.053128396,0.052647832,0.030524201,,,9.413610067,0.96748779,7.800461012,16.5178472,8.368,35.75406264,1.373076813,26.03937544,2,200707,0.266815468,1.615316237,
1331,NH4+,24.06666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,9,Ward_1331,15.67420623,1.002777778,0.052681479,0.051728792,0.030018257,,,9.413610067,6.26059616,6.402539412,9.688819848,4.48,19.14175438,1.373076813,13.94077461,4,200707,1.19294799,12.31262433,
1332,NH4+,24.06666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,10,Ward_1332,12.60654347,1.002777778,0.052479151,0.051588041,0.029838637,,,9.413610067,3.192933399,5.770330714,8.57313334,2.313,9.882785239,1.373076813,7.197547251,4,200707,11.70151978,136.4905843,
1333,NH4+,24.06666667,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,11,Ward_1333,14.04728674,1.002777778,0.05295505,0.052168221,0.029764399,,,9.413610067,4.633676676,6.212525461,9.539035728,5.2,22.21810776,1.373076813,16.18125625,2,200707,0.615873224,6.45634676,
1334,NO2-,0.283333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,12,Ward_1334,12.56712398,0.011805556,0.07020874,0.059430158,0.034248425,,,9.413610067,3.153513908,11.02494455,1389.175083,8.081,39.07587745,1.4,27.91134103,2,200730,8.842220816,0.63650874,
1335,NO2-,0.283333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,13,Ward_1335,15.66265574,0.011805556,0.068928036,0.058808121,0.033975368,,,9.413610067,6.249045668,12.07082994,1446.665863,8.069,39.01785115,1.4,27.86989368,2,200730,9.207940754,0.636493954,
1336,NO2-,0.283333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,14,Ward_1336,18.6715223,0.011805556,0.062013053,0.055743766,0.03221076,,,9.413610067,9.257912229,12.05548141,1353.147531,8.467,40.94239009,1.4,29.24456435,2,200730,8.610368805,0.63632151,
1337,NO2-,11.73333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,15,Ward_1337,15.19774845,0.488888889,0.086078903,0.089145064,0.064016166,,,9.413610067,5.784138379,11.84334777,1777.010811,8.588,41.52748862,1.4,29.66249187,2,200730,11.30530137,0.63619767,
1338,NO2-,11.73333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191202,16,Ward_1338,14.52976512,0.488888889,0.088578147,0.09214345,0.07041986,,,9.413610067,5.116155055,11.34306453,1767.692691,8.45,40.86018617,1.4,29.18584726,2,200730,11.24677796,0.636240565,
1339,NO2-,11.73333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191203,3,Ward_1339,17.20753399,0.488888889,0.09066827,0.089092921,0.056888686,,,9.413610067,7.793923925,9.612874418,1779.846384,8.958,43.31663286,1.4,30.94045204,2,200730,11.32184594,0.636113658,
1340,NO2-,24.08333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191203,4,Ward_1340,16.7801658,1.003472222,0.094160712,0.105785264,0.096136935,,,9.413610067,7.366555734,10.89570513,1980.563456,8.38,40.52169942,1.4,28.94407101,2,200730,12.60095526,0.636230827,
1341,NO2-,24.08333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191203,5,Ward_1341,15.51216086,1.003472222,0.09123004,0.097271674,0.072749836,,,9.413610067,6.098550792,12.10825545,2096.038529,8.086,39.10005507,1.4,27.92861077,2,200730,13.33749626,0.636319231,
1342,NO2-,24.08333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191203,6,Ward_1342,5.671480467,1.003472222,0.157234484,0.204346976,0.203594307,4,"Suspect d15N (2,274 per mil)",9.413610067,-3.7421296,10.13609999,2182.028594,8.733,42.22863974,1.4,30.1633141,2,200730,13.88036554,0.636122073,
1343,NO3-,0.283333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,3,Ward_1343,13.38404059,0.011805556,0.049493736,0.048570179,0.028424663,,,9.413610067,3.970430525,13.36085515,40.67678096,1.856,4.089212491,2,2.044606245,2,200925,,,0
1344,NO3-,0.283333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,4,Ward_1344,11.4335065,0.011805556,0.049684826,0.048929655,0.028538529,,,9.413610067,2.019896434,14.07159612,41.33711449,1.691,3.698874987,1.75,2.11364285,2,200925,,,0
1345,NO3-,0.283333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,5,Ward_1345,14.04486398,0.011805556,0.049368702,0.048629532,0.028299652,,,9.413610067,4.631253908,13.78012651,40.9455601,1.659,3.623173168,1.75,2.070384667,2,200925,,,0
1346,NO3-,11.75,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,6,Ward_1346,10.24525061,0.489583333,0.058108131,0.057548758,0.028769623,,,9.413610067,0.83164054,12.75176486,96.22363374,1.346,2.882714751,1.75,1.647265572,2,200925,,,0
1347,NO3-,11.75,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,7,Ward_1347,13.16725609,0.489583333,0.054296217,0.053603546,0.028678349,,,9.413610067,3.753646024,13.9004597,111.1397327,1.91,4.21695931,2,2.108479655,2,200925,,,0
1348,NO3-,11.75,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,8,Ward_1348,15.18663328,0.489583333,0.053484286,0.052705368,0.028611492,,,9.413610067,5.773023211,12.73763706,98.20926466,1.913,4.224056356,2,2.112028178,2,200925,,,0
1349,NO3-,24.08333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,9,Ward_1349,15.62673875,1.003472222,0.058824173,0.058203404,0.028695085,,,9.413610067,6.213128681,12.4081817,149.4314631,1.836,4.041898854,2,2.020949427,2,200925,,,0
1350,NO3-,24.08333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,10,Ward_1350,10.66995572,1.003472222,0.060253279,0.059704967,0.028924937,,,9.413610067,1.256345657,12.99923358,177.607766,1.576,3.426821575,1.75,1.958183757,2,200925,,,0
1351,NO3-,24.08333333,12,SR1805,PS2,35,3/27/18,1800,0,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,120,SCM,35,Mar 28 2018,474,15.76666,104.99982,120.109,119.368,26.0997,34.7925,13.6672,0.033651,-0.86,191205,11,Ward_1351,15.47671051,1.003472222,0.058777899,0.058226883,0.028720775,,,9.413610067,6.063100438,13.31043835,155.2254424,1.836,4.041898854,2,2.020949427,2,200925,,,0
1352,NH4+,0.466666667,5,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,35,Interface,91,Apr 10 2018,321,17.68336,102.35006,35.069,34.856,25.0034,34.6126,17.8916,0.028328,12.206,201207,4,Ward_1352,136.6016154,0.019444444,0.460846551,0.454030025,0.263764254,,,8.238689189,128.3629262,-0.823695853,-4.057309786,2.217,13.25679153,1.464190477,9.054007484,4,210426,7.668604947,-189.0071341,
1353,NH4+,0.466666667,5,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,35,Interface,91,Apr 10 2018,321,17.68336,102.35006,35.069,34.856,25.0034,34.6126,17.8916,0.028328,12.206,201207,5,Ward_1353,133.7182467,0.019444444,0.460990662,0.454080586,0.263823003,,,8.238689189,125.4795575,-2.216140419,-6.063096754,1.928,11.3722796,1.464190477,7.766940016,4,210426,10.98111518,-181.1139691,
1354,NH4+,0.466666667,5,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,35,Interface,91,Apr 10 2018,321,17.68336,102.35006,35.069,34.856,25.0034,34.6126,17.8916,0.028328,12.206,201207,6,Ward_1354,135.0514795,0.019444444,0.460966036,0.454152342,0.263867065,,,8.238689189,126.8127904,2.488355701,8.166212221,5.909,37.33159445,1.464190477,25.49640573,2,210426,0.15738924,1.927322432,
